,Name,Colour,Price in Rouble,Price in Tenge,Evaluation,In stock,Url
82,TECNO Pouvoir 4 32Gb,космическое сияние,9200.0,55200.0,,в 6 магазинах,https://www.citilink.ru/product/smartfon-tecno-pouvoir-4-32gb-3gb-kosm-siyanie-3g-4g-6-95-and10-wifi-g-1499253/
83,ALCATEL 1S 32Gb,синий,9260.0,55560.0,,в 1 магазине,https://www.citilink.ru/product/smartfon-alcatel-1s-6025h-32gb-3gb-sinii-3g-4g-2sim-6-52-720x1600-and1-1477296/
84,ALCATEL 1S 32Gb,черный,9260.0,55560.0,,в 1 магазине,https://www.citilink.ru/product/smartfon-alcatel-1s-6025h-32gb-3gb-chernyi-3g-4g-6-52-720x1600-and11-1-1477292/
85,HONOR 8A Prime 64Gb,зеленый,9297.0,55782.0,,в 1 магазине,https://www.citilink.ru/product/smartfon-honor-8a-prime-64gb-3gb-zelenyi-3g-4g-6-09-and9-0-802-11-b-g-1363076/
86,TECNO Pouvoir 4 32Gb,пурпурный,9300.0,55800.0,,в 1 магазине,https://www.citilink.ru/product/smartfon-tecno-pouvoir-4-32gb-3gb-purpurnyi-3g-4g-6-95-and10-wifi-gps-1499371/
87,HTC Wildfire E2 64Gb,синий,9320.0,55920.0,4.1,в 49 магазинах,https://www.citilink.ru/product/smartfon-htc-wildfire-e2-64gb-4gb-sinii-3g-4g-6-09-720x1560-and9-0-16m-1401432/
88,HTC Wildfire E2 64Gb,серый,9330.0,55980.0,5.0,в 49 магазинах,https://www.citilink.ru/product/smartfon-htc-wildfire-e2-64gb-4gb-chernyi-3g-4g-6-217-720x1560-and9-0-1401431/
89,ZTE Blade A7s 64Gb,темно-синий,9390.0,56340.0,5.0,в 4 магазинах,https://www.citilink.ru/product/smartfon-zte-blade-a7s-64gb-temno-sinii-1433149/
90,ZTE Blade A7s 64Gb,голубой,9400.0,56400.0,4.9,в 21 магазине,https://www.citilink.ru/product/smartfon-zte-blade-a7s-64gb-goluboi-1433146/
91,ALCATEL 1SP 128Gb,зеленый,9430.0,56580.0,,в 1 магазине,https://www.citilink.ru/product/smartfon-alcatel-1se-5030e-128gb-4gb-zelenyi-3g-4g-2sim-6-22-720x1520-1402333/
92,SAMSUNG Galaxy A02s 32Gb,белый,9670.0,58020.0,,в 6 магазинах,https://www.citilink.ru/product/smartfon-samsung-galaxy-a02s-32gb-sm-a025f-belyi-1452252/
93,SAMSUNG Galaxy A02s 32Gb,синий,9670.0,58020.0,,в 49 магазинах,https://www.citilink.ru/product/smartfon-samsung-galaxy-a02s-sm-a025f-sinii-1452251/
94,SAMSUNG Galaxy A02s 32Gb,черный,9670.0,58020.0,,в 48 магазинах,https://www.citilink.ru/product/smartfon-samsung-galaxy-a02s-sm-a025f-chernyi-1452246/
